LifeTime;11-17-2011;17:55:17;243.750;39
LifeTime;11-17-2011;17:55:27;412.500;66
LifeTime;11-17-2011;17:55:29;3812.500;610
LifeTime;11-17-2011;17:56:08;1162.500;186
LifeTime;11-17-2011;17:56:31;2287.500;366
LifeTime;11-17-2011;17:57:03;337.500;54
LifeTime;11-17-2011;17:57:53;17125.000;2740
LifeTime;11-17-2011;17:58:29;3468.750;555
LifeTime;11-17-2011;17:59:06;1375.000;220
LifeTime;11-17-2011;17:59:07;2250.000;360
LifeTime;11-17-2011;17:59:24;8618.750;1379
LifeTime;11-17-2011;17:59:48;231.250;37
LifeTime;11-17-2011;18:00:21;418.750;67
LifeTime;11-17-2011;18:00:39;1181.250;189
LifeTime;11-17-2011;18:01:29;6068.750;971
LifeTime;11-17-2011;18:02:02;4737.500;758
LifeTime;11-17-2011;18:02:33;975.000;156
LifeTime;11-17-2011;18:02:38;5100.000;816
LifeTime;11-17-2011;18:02:45;937.500;150
LifeTime;11-17-2011;18:03:08;1018.750;163
LifeTime;11-17-2011;18:03:47;812.500;130
LifeTime;11-17-2011;18:04:33;218.750;35
LifeTime;11-17-2011;18:04:54;1637.500;262
LifeTime;11-17-2011;18:05:07;218.750;35
LifeTime;11-17-2011;18:05:17;3650.000;584
LifeTime;11-17-2011;18:05:27;3493.750;559
LifeTime;11-17-2011;18:05:37;6087.500;974
LifeTime;11-17-2011;18:05:55;3112.500;498
LifeTime;11-17-2011;18:06:23;1650.000;264
LifeTime;11-17-2011;18:06:23;212.500;34
LifeTime;11-17-2011;18:06:26;468.750;75
LifeTime;11-17-2011;18:06:28;1006.250;161
LifeTime;11-17-2011;18:07:11;325.000;52
LifeTime;11-17-2011;18:07:20;3618.750;579
LifeTime;11-17-2011;18:08:43;2531.250;405
LifeTime;11-17-2011;18:09:06;2818.750;451
LifeTime;11-17-2011;18:09:31;9393.750;1503
LifeTime;11-17-2011;18:09:47;4956.250;793
LifeTime;11-17-2011;18:09:59;2581.250;413
LifeTime;11-17-2011;18:10:08;475.000;76
LifeTime;11-17-2011;18:10:12;3543.750;567
LifeTime;11-17-2011;18:10:56;175.000;28
LifeTime;11-17-2011;18:11:34;1631.250;261
LifeTime;11-17-2011;18:11:38;12006.250;1921
LifeTime;11-17-2011;18:11:55;325.000;52
LifeTime;11-17-2011;18:12:18;1481.250;237
LifeTime;11-17-2011;18:12:46;1031.250;165
LifeTime;11-17-2011;18:12:47;4218.750;675
LifeTime;11-17-2011;18:13:04;5468.750;875
LifeTime;11-17-2011;18:13:46;3812.500;610
LifeTime;11-17-2011;18:13:50;306.250;49
LifeTime;11-17-2011;18:13:58;4768.750;763
LifeTime;11-17-2011;18:13:59;450.000;72
LifeTime;11-17-2011;18:14:15;168.750;27
LifeTime;11-17-2011;18:14:27;1737.500;278
LifeTime;11-17-2011;18:14:39;1518.750;243
LifeTime;11-17-2011;18:15:01;1306.250;209
LifeTime;11-17-2011;18:15:17;137.500;22
LifeTime;11-17-2011;18:15:41;8543.750;1367
LifeTime;11-17-2011;18:15:41;3225.000;516
LifeTime;11-17-2011;18:15:49;4225.000;676
LifeTime;11-17-2011;18:17:01;293.750;47
LifeTime;11-17-2011;18:18:05;1125.000;180
LifeTime;11-17-2011;18:18:30;5181.250;829
LifeTime;11-17-2011;18:18:43;3350.000;536
LifeTime;11-17-2011;18:18:45;23343.750;3735
LifeTime;11-17-2011;18:19:00;18293.750;2927
LifeTime;11-17-2011;18:19:29;16768.750;2683
LifeTime;11-17-2011;18:19:37;1506.250;241
LifeTime;11-17-2011;18:21:11;3287.500;526
LifeTime;11-17-2011;18:21:12;4925.000;788
LifeTime;11-17-2011;18:21:27;2737.500;438
LifeTime;11-17-2011;18:21:37;12225.000;1956
LifeTime;11-17-2011;18:21:43;2112.500;338
LifeTime;11-17-2011;18:21:58;2025.000;324
LifeTime;11-17-2011;18:22:32;14093.750;2255
LifeTime;11-17-2011;18:22:40;531.250;85
LifeTime;11-17-2011;18:22:44;875.000;140
LifeTime;11-17-2011;18:22:49;1025.000;164
LifeTime;11-17-2011;18:22:59;1568.750;251
LifeTime;11-17-2011;18:23:21;1575.000;252
LifeTime;11-17-2011;18:23:33;4625.000;740
LifeTime;11-17-2011;18:24:33;2731.250;437
